Episode,Disconnect_Start,Disconnect_End,Steps_Broken
443,738,745.0,7
443,748,751.0,3
443,756,757.0,1
443,758,760.0,2
443,769,770.0,1
443,771,772.0,1
443,783,784.0,1
443,790,791.0,1
443,883,884.0,1
443,886,887.0,1
443,888,895.0,7
443,939,940.0,1
445,903,904.0,1
446,26,34.0,8
446,553,557.0,4
447,546,547.0,1
453,142,143.0,1
453,225,226.0,1
453,228,230.0,2
454,776,779.0,3
455,792,802.0,10
457,42,43.0,1
458,781,782.0,1
458,817,818.0,1
458,820,822.0,2
459,20,25.0,5
459,26,29.0,3
460,59,60.0,1
463,122,123.0,1
463,243,244.0,1
464,67,69.0,2
466,476,486.0,10
466,505,511.0,6
466,513,514.0,1
466,522,528.0,6
466,532,533.0,1
466,556,557.0,1
466,730,732.0,2
466,855,857.0,2
466,858,860.0,2
466,870,872.0,2
466,876,890.0,14
466,924,925.0,1
466,944,956.0,12
467,478,479.0,1
468,73,74.0,1
468,170,173.0,3
468,174,182.0,8
468,183,190.0,7
469,25,26.0,1
469,148,150.0,2
470,46,47.0,1
470,48,49.0,1
470,57,58.0,1
471,143,144.0,1
471,177,179.0,2
471,184,203.0,19
471,219,220.0,1
471,249,251.0,2
471,253,254.0,1
471,266,275.0,9
471,276,277.0,1
472,331,332.0,1
473,429,431.0,2
473,470,471.0,1
473,487,488.0,1
473,541,542.0,1
473,545,546.0,1
473,550,551.0,1
473,557,558.0,1
473,559,560.0,1
473,575,576.0,1
473,586,587.0,1
473,619,620.0,1
473,622,623.0,1
473,632,644.0,12
473,645,651.0,6
473,660,662.0,2
473,669,671.0,2
473,692,694.0,2
473,695,699.0,4
473,705,712.0,7
473,720,764.0,44
473,765,857.0,92
473,858,883.0,25
473,884,889.0,5
473,898,899.0,1
473,901,902.0,1
473,907,908.0,1
473,934,937.0,3
473,938,939.0,1
473,941,942.0,1
473,965,966.0,1
473,973,976.0,3
473,979,980.0,1
473,993,996.0,3
473,998,999.0,1
475,66,69.0,3
475,73,74.0,1
475,84,87.0,3
475,88,94.0,6
477,212,215.0,3
477,216,217.0,1
477,342,351.0,9
477,708,709.0,1
477,711,713.0,2
477,715,716.0,1
477,717,718.0,1
477,719,720.0,1
477,723,724.0,1
477,725,726.0,1
478,345,346.0,1
479,21,22.0,1
479,24,66.0,42
479,67,68.0,1
479,73,75.0,2
482,52,62.0,10
483,33,35.0,2
484,112,113.0,1
485,718,719.0,1
485,721,722.0,1
485,753,754.0,1
485,757,761.0,4
486,136,137.0,1
486,140,141.0,1
487,833,834.0,1
487,847,853.0,6
487,870,872.0,2
487,875,883.0,8
487,900,961.0,61
487,963,966.0,3
487,976,978.0,2
488,129,131.0,2
488,353,354.0,1
488,677,678.0,1
488,680,682.0,2
488,686,687.0,1
488,783,784.0,1
488,964,965.0,1
489,44,45.0,1
489,52,54.0,2
490,108,109.0,1
490,163,164.0,1
490,256,258.0,2
492,34,42.0,8
492,57,58.0,1
493,500,501.0,1
497,39,43.0,4
497,51,54.0,3
497,55,56.0,1
497,58,68.0,10
497,69,73.0,4
497,77,78.0,1
497,79,80.0,1
497,81,90.0,9
497,91,92.0,1
497,94,95.0,1
497,98,101.0,3
497,112,115.0,3
498,65,66.0,1
498,73,75.0,2
498,77,79.0,2
498,89,90.0,1
498,217,218.0,1
498,455,456.0,1
499,814,815.0,1
500,41,42.0,1
500,378,380.0,2
500,381,382.0,1
